RF Attenuator	0	dB		RF Attenuator	0	dB		RF Attenuator	0	dB		RF Attenuator	0	dB
Preamplifier	Off			Preamplifier	Off			Preamplifier	Off			Preamplifier	Off	
RF Input	50 Ohm			RF Input	50 Ohm			RF Input	50 Ohm			RF Input	50 Ohm	
2157142857,14286	-25,7788791656494	 		2157142857,14286	-84,0938110351563	 		2157142857,14286	-8,14616158604622E-02	 		2157142857,14286	85,5240707397461	 
2158730158,73016	-25,4965591430664	 		2158730158,73016	-92,4110107421875	 		2158730158,73016	-9,26653295755386E-02	 		2158730158,73016	85,2174758911133	 
2160317460,31746	-25,0508594512939	 		2160317460,31746	-103,562072753906	 		2160317460,31746	-0,108157522976398	 		2160317460,31746	85,1225662231445	 
2161904761,90476	-24,7008056640625	 		2161904761,90476	-111,011840820313	 		2161904761,90476	-0,120922021567822	 		2161904761,90476	84,799934387207	 
2163492063,49206	-24,3230419158936	 		2163492063,49206	-118,975280761719	 		2163492063,49206	-0,135818064212799	 		2163492063,49206	84,5776443481445	 
2165079365,07937	-23,9105453491211	 		2165079365,07937	-126,87109375	 		2165079365,07937	-0,150563657283783	 		2165079365,07937	84,3998870849609	 
2166666666,66667	-23,5450248718262	 		2166666666,66667	-133,908630371094	 		2166666666,66667	-0,163080260157585	 		2166666666,66667	84,2662353515625	 
2168253968,25397	-23,1282749176025	 		2168253968,25397	-140,489135742188	 		2168253968,25397	-0,173227876424789	 		2168253968,25397	83,4892120361328	 
2169841269,84127	-22,7276554107666	 		2169841269,84127	-147,597045898438	 		2169841269,84127	-0,177939668297768	 		2169841269,84127	84,0533752441406	 
2171428571,42857	-22,3634605407715	 		2171428571,42857	-154,052490234375	 		2171428571,42857	-0,181654006242752	 		2171428571,42857	83,8506546020508	 
2173015873,01587	-22,0160045623779	 		2173015873,01587	-160,175354003906	 		2173015873,01587	-0,178941756486893	 		2173015873,01587	83,7383270263672	 
2174603174,60317	-21,6837005615234	 		2174603174,60317	-166,409790039063	 		2174603174,60317	-0,171055600047112	 		2174603174,60317	83,7157363891602	 
2176190476,19048	-21,4031238555908	 		2176190476,19048	-172,291564941406	 		2176190476,19048	-0,159123420715332	 		2176190476,19048	83,6499252319336	 
2177777777,77778	-21,1194915771484	 		2177777777,77778	-178,0087890625	 		2177777777,77778	-0,141897663474083	 		2177777777,77778	83,5617294311523	 
2179365079,36508	-20,8537769317627	 		2179365079,36508	176,165893554688	 		2179365079,36508	-0,124465577304363	 		2179365079,36508	83,3214492797852	 
2180952380,95238	-20,5942001342773	 		2180952380,95238	170,571228027344	 		2180952380,95238	-0,102063670754433	 		2180952380,95238	83,2109451293945	 
2182539682,53968	-20,3828029632568	 		2182539682,53968	165,05615234375	 		2182539682,53968	-7,94784054160118E-02	 		2182539682,53968	82,9034271240234	 
2184126984,12698	-20,1750202178955	 		2184126984,12698	159,721740722656	 		2184126984,12698	-5,74061200022697E-02	 		2184126984,12698	82,6171569824219	 
2185714285,71429	-19,9955291748047	 		2185714285,71429	154,272644042969	 		2185714285,71429	-0,036437138915062	 		2185714285,71429	82,2864685058594	 
2187301587,30159	-19,8372020721436	 		2187301587,30159	148,927856445313	 		2187301587,30159	-1,85842104256153E-02	 		2187301587,30159	82,0229263305664	 
2188888888,88889	-19,7164897918701	 		2188888888,88889	143,685485839844	 		2188888888,88889	-3,11360880732536E-03	 		2188888888,88889	81,779541015625	 
2190476190,47619	-19,5553493499756	 		2190476190,47619	138,401062011719	 		2190476190,47619	4,78069530799985E-03	 		2190476190,47619	81,3620376586914	 
2192063492,06349	-19,4564170837402	 		2192063492,06349	133,198303222656	 		2192063492,06349	6,67210388928652E-03	 		2192063492,06349	81,0532684326172	 
2193650793,65079	-19,3434524536133	 		2193650793,65079	127,991088867188	 		2193650793,65079	3,31833842210472E-03	 		2193650793,65079	80,5902709960938	 
2195238095,2381	-19,2579460144043	 		2195238095,2381	122,8505859375	 		2195238095,2381	-5,81261608749628E-03	 		2195238095,2381	80,1726379394531	 
2196825396,8254	-19,1910533905029	 		2196825396,8254	117,732604980469	 		2196825396,8254	-2,15480253100395E-02	 		2196825396,8254	79,8850860595703	 
2198412698,4127	-19,1511764526367	 		2198412698,4127	112,443786621094	 		2198412698,4127	-4,28586788475513E-02	 		2198412698,4127	79,3385467529297	 
2200000000	-19,1075038909912	 		2200000000	107,267700195313	 		2200000000	-6,94903284311295E-02	 		2200000000	79,0747680664063	 
2201587301,5873	-19,0940837860107	 		2201587301,5873	102,084106445313	 		2201587301,5873	-9,93269458413124E-02	 		2201587301,5873	78,8516998291016	 
2203174603,1746	-19,0858783721924	 		2203174603,1746	96,7888793945313	 		2203174603,1746	-0,130719140172005	 		2203174603,1746	78,5431518554688	 
2204761904,7619	-19,085729598999	 		2204761904,7619	91,8170166015625	 		2204761904,7619	-0,165820837020874	 		2204761904,7619	78,1986541748047	 
2206349206,34921	-19,0848274230957	 		2206349206,34921	86,6953735351563	 		2206349206,34921	-0,196713030338287	 		2206349206,34921	78,2565841674805	 
2207936507,93651	-19,1353549957275	 		2207936507,93651	81,5374145507813	 		2207936507,93651	-0,227291464805603	 		2207936507,93651	78,0201721191406	 
2209523809,52381	-19,1758899688721	 		2209523809,52381	76,1240844726563	 		2209523809,52381	-0,25588846206665	 		2209523809,52381	77,9743423461914	 
2211111111,11111	-19,2293453216553	 		2211111111,11111	70,9261474609375	 		2211111111,11111	-0,278139233589172	 		2211111111,11111	77,8475341796875	 
2212698412,69841	-19,3154258728027	 		2212698412,69841	65,6529541015625	 		2212698412,69841	-0,296006828546524	 		2212698412,69841	77,909912109375	 
2214285714,28571	-19,4101448059082	 		2214285714,28571	60,4039306640625	 		2214285714,28571	-0,308151632547379	 		2214285714,28571	77,8451232910156	 
2215873015,87302	-19,494291305542	 		2215873015,87302	54,89990234375	 		2215873015,87302	-0,314473927021027	 		2215873015,87302	77,8231811523438	 
2217460317,46032	-19,6295413970947	 		2217460317,46032	49,671875	 		2217460317,46032	-0,313729166984558	 		2217460317,46032	77,8229904174805	 
2219047619,04762	-19,7669467926025	 		2219047619,04762	44,2169189453125	 		2219047619,04762	-0,307657867670059	 		2219047619,04762	77,8041305541992	 
2220634920,63492	-19,913122177124	 		2220634920,63492	38,5142822265625	 		2220634920,63492	-0,296376705169678	 		2220634920,63492	77,8846893310547	 
2222222222,22222	-20,0885028839111	 		2222222222,22222	33,12890625	 		2222222222,22222	-0,280703246593475	 		2222222222,22222	77,7776565551758	 
2223809523,80952	-20,2909984588623	 		2223809523,80952	27,362548828125	 		2223809523,80952	-0,258834034204483	 		2223809523,80952	77,7510452270508	 
2225396825,39683	-20,4835224151611	 		2225396825,39683	21,697021484375	 		2225396825,39683	-0,237268418073654	 		2225396825,39683	77,6170425415039	 
2226984126,98413	-20,7160625457764	 		2226984126,98413	15,511962890625	 		2226984126,98413	-0,213837593793869	 		2226984126,98413	77,4616088867188	 
2228571428,57143	-20,9693927764893	 		2228571428,57143	9,68896484375	 		2228571428,57143	-0,190668970346451	 		2228571428,57143	77,2700881958008	 
2230158730,15873	-21,2218227386475	 		2230158730,15873	3,598876953125	 		2230158730,15873	-0,167412415146828	 		2230158730,15873	77,1900482177734	 
2231746031,74603	-21,5089626312256	 		2231746031,74603	-2,729736328125	 		2231746031,74603	-0,147327616810799	 		2231746031,74603	76,8654556274414	 
2233333333,33333	-21,8059768676758	 		2233333333,33333	-9,2906494140625	 		2233333333,33333	-0,128656089305878	 		2233333333,33333	76,6434860229492	 
2234920634,92063	-22,1155052185059	 		2234920634,92063	-16,0179443359375	 		2234920634,92063	-0,112854398787022	 		2234920634,92063	76,3824920654297	 
2236507936,50794	-22,4192504882813	 		2236507936,50794	-22,997802734375	 		2236507936,50794	-0,101849310100079	 		2236507936,50794	76,144775390625	 
2238095238,09524	-22,7523784637451	 		2238095238,09524	-30,4212646484375	 		2238095238,09524	-9,49548482894897E-02	 		2238095238,09524	75,6448287963867	 
2239682539,68254	-23,059907913208	 		2239682539,68254	-38,122314453125	 		2239682539,68254	-9,01432484388351E-02	 		2239682539,68254	75,2599563598633	 
2241269841,26984	-23,3642578125	 		2241269841,26984	-46,165771484375	 		2241269841,26984	-8,99282097816467E-02	 		2241269841,26984	75,0448989868164	 
2242857142,85714	-23,643482208252	 		2242857142,85714	-54,4395751953125	 		2242857142,85714	-8,88994708657265E-02	 		2242857142,85714	74,9026489257813	 
2244444444,44444	-23,8787670135498	 		2244444444,44444	-63,2913818359375	 		2244444444,44444	-9,42016020417213E-02	 		2244444444,44444	74,6094818115234	 
2246031746,03175	-24,1016368865967	 		2246031746,03175	-72,4293212890625	 		2246031746,03175	-9,96741950511932E-02	 		2246031746,03175	74,2276992797852	 
